epoch,loss,lr
1,19.3040288289388,9.954507322777874e-05
2,18.9724858601888,9.75153666946486e-05
3,16.593457857767742,9.382011735719631e-05
4,13.43195883433024,8.859023126544045e-05
5,12.151472409566244,8.201097974150255e-05
6,10.896519660949707,7.431543605065545e-05
7,9.13127613067627,6.577621866470393e-05
8,9.558766682942709,5.6695833616709155e-05
9,8.88077481587728,4.739595807395531e-05
10,8.683810234069824,3.820604476392881e-05
11,8.031008243560791,2.945165094720082e-05
12,7.982295989990234,2.1442905389167368e-05
13,8.352080663045248,1.4463521893922828e-05
14,8.208971818288168,8.760748601306375e-06
15,7.841961701711019,4.5366090982845e-06
16,8.674371719360352,1.940745632665342e-06
17,8.347517649332682,6.702441722696809e-05
18,7.418023268381755,9.97641060067062e-05
19,6.829672018686931,9.910722382883249e-05
20,7.009413083394368,9.801890049116202e-05
21,6.222724278767903,9.650879602868656e-05
22,6.000504493713379,9.459031423552114e-05
23,6.1173248291015625,9.228048369187859e-05
24,5.5960086186726885,8.959980661718606e-05
25,5.08732271194458,8.657207689093391e-05
26,5.299038728078206,8.3224168856517e-05
27,5.105185031890869,7.958579878266008e-05
28,4.9187571207682295,7.568926109971287e-05
29,4.630253314971924,7.15691417520001e-05
30,4.412909348805745,6.726201121053114e-05
31,4.456790924072266,6.280609987091035e-05
32,4.517508188883464,5.82409587176393e-05
33,4.357046604156494,5.360710826677828e-05
34,4.214781602223714,4.894567890297721e-05
35,4.172274748484294,4.429804580326969e-05
36,4.317410786946614,3.970546168807249e-05
37,4.036630153656006,3.520869065911878e-05
38,4.062370220820109,3.084764637440524e-05
39,4.039731661478679,2.6661037771738046e-05
40,4.0598485469818115,2.268602548546059e-05
41,3.999867041905721,1.8957892006032255e-05
42,3.9429643154144287,1.5509728510145316e-05
43,4.1244378089904785,1.2372141141098005e-05
44,4.129814783732097,9.572979346499856e-06
45,3.9773155053456626,7.137088684603111e-06
46,4.126907030741374,5.086090293368849e-06
47,4.138212998708089,3.4381889797156877e-06
48,4.045632044474284,2.2080116323648943e-06
49,4.097925345102946,1.4064773925405255e-06
50,4.066195487976074,3.404070073489895e-05
51,4.024481852849324,9.997150561885448e-05
