epoch,loss,lr
1,19.3040288289388,9.954507322777874e-05
2,18.972483952840168,9.75153666946486e-05
3,16.593470573425293,9.382011735719631e-05
4,13.431997934977213,8.859023126544045e-05
5,12.151554107666016,8.201097974150255e-05
6,10.896645863850912,7.431543605065545e-05
7,9.131313641866049,6.577621866470393e-05
8,9.558961868286133,5.6695833616709155e-05
9,8.880789438883463,4.739595807395531e-05
10,8.683825492858887,3.820604476392881e-05
11,8.031063397725424,2.945165094720082e-05
12,7.982335567474365,2.1442905389167368e-05
13,8.352075258890787,1.4463521893922828e-05
14,8.208935419718424,8.760748601306375e-06
15,7.841994921366374,4.5366090982845e-06
16,8.674389521280924,1.940745632665342e-06
17,8.347536563873291,6.702441722696809e-05
18,7.41801102956136,9.97641060067062e-05
19,6.829709370930989,9.910722382883249e-05
20,7.009438991546631,9.801890049116202e-05
21,6.222716490427653,9.650879602868656e-05
22,6.0004957516988116,9.459031423552114e-05
23,6.116867383321126,9.228048369187859e-05
24,5.595419247945149,8.959980661718606e-05
25,5.08694060643514,8.657207689093391e-05
26,5.2987542152404785,8.3224168856517e-05
27,5.104822476704915,7.958579878266008e-05
28,4.918663342793782,7.568926109971287e-05
29,4.6301774978637695,7.15691417520001e-05
30,4.412885506947835,6.726201121053114e-05
31,4.456772645314534,6.280609987091035e-05
32,4.517480691274007,5.82409587176393e-05
33,4.357037703196208,5.360710826677828e-05
34,4.214760939280192,4.894567890297721e-05
35,4.172193845113118,4.429804580326969e-05
36,4.3173604011535645,3.970546168807249e-05
37,4.036612192789714,3.520869065911878e-05
38,4.062331676483154,3.084764637440524e-05
39,4.039713700612386,2.6661037771738046e-05
40,4.059836705525716,2.268602548546059e-05
41,3.999833663304647,1.8957892006032255e-05
42,3.9428634643554688,1.5509728510145316e-05
43,4.124296347300212,1.2372141141098005e-05
44,4.1297909418741865,9.572979346499856e-06
45,3.9773085912068686,7.137088684603111e-06
46,4.126877307891846,5.086090293368849e-06
47,4.138174374898274,3.4381889797156877e-06
48,4.04559850692749,2.2080116323648943e-06
49,4.097902615865071,1.4064773925405255e-06
50,4.066133499145508,3.404070073489895e-05
51,4.024367650349935,9.997150561885448e-05
52,3.979106903076172,9.984334944161391e-05
53,3.9788352648417153,9.960563868902256e-05
54,3.978668133417765,9.925890113839693e-05
55,3.9009763399759927,9.880390663381014e-05
56,4.046950817108154,9.824166537684565e-05
57,4.0094006061553955,9.757342568369699e-05
58,3.9205877780914307,9.680067121359368e-05
59,3.888784488042196,9.592511767470678e-05
60,3.9792842070261636,9.494870901484755e-05
61,3.7884649435679116,9.387361310541735e-05
62,3.677847703297933,9.270221692819085e-05
63,3.8602917194366455,9.143712127561963e-05
64,3.636018911997477,9.008113497642252e-05
65,3.784057299296061,8.863726865928348e-05
66,3.926557938257853,8.710872806850293e-05
67,3.889212210973104,8.549890694644384e-05
68,3.7392247517903647,8.381137949857487e-05
69,3.891564925511678,8.204989245784055e-05
70,3.850280284881592,8.021835676597701e-05
71,3.799252430597941,7.832083889024344e-05
72,3.7147160371144614,7.636155179484773e-05
73,3.8795484701792398,7.434484558711249e-05
74,4.0044167041778564,7.227519785914882e-05
75,3.875122865041097,7.015720374648216e-05
76,4.030866463979085,6.799556572570225e-05
77,4.030127286911011,6.579508317378911e-05
78,3.9921985467274985,6.356064171229605e-05
79,3.8820544878641763,6.129720236004785e-05
80,3.6020443439483643,5.900979051843853e-05
81,3.9553017616271973,5.6703484813783394e-05
82,3.5778788725535073,5.43834058214986e-05
83,3.7779945532480874,5.205470469714327e-05
84,3.592803955078125,4.972255173956585e-05
85,3.719618797302246,4.739212491154779e-05
86,3.871246894200643,4.506859834343125e-05
87,3.9323031107584634,4.275713084525582e-05
88,3.6792263189951577,4.0462854452910146e-05
89,3.8270719846089682,3.81908630337288e-05
90,3.5847875277201333,3.594620097683308e-05
91,3.6252241929372153,3.373385199332548e-05
92,3.7428718407948813,3.155872805120496e-05
93,3.8844991525014243,2.9425658469569408e-05
94,3.703322251637777,2.733937919631972e-05
95,3.7304062843322754,2.5304522293170996e-05
96,4.101206382115682,2.3325605651317223e-05
97,3.6172359784444175,2.1407022960583013e-05
98,3.9524702231089273,1.955303395433337e-05
99,3.7996580600738525,1.776775495180046e-05
100,3.777796665827433,1.6055149718825416e-05
